video,avg_blockiness,max_blockiness,min_blockiness,avg_blur,max_blur,min_blur,avg_contrast,max_contrast,min_contrast,avg_color,max_color,min_color,avg_ltp,max_ltp,min_ltp,avg_noise,max_noise,min_noise,avg_brisque,max_brisque,min_brisque,avg_flicker,avg_flickering,avg_blockiness,avg_blockloss,avg_blur,avg_exposure,avg_contrast,avg_interlace,avg_noise,avg_si,avg_ti,mos
B310.mp4,0.078471761,0.3725,0,0.847680343,0.98396902,0.739532641,0.333052619,0.343268994,0.322482974,0.312441418,0.35858972,0.278603676,0.351615257,0.366858082,0.337619407,0.123320763,0.12478618,0.12149671,0.517562957,0.620675503,0.401120327,0.002718171,0.0189,0.00028,0.01251,0.04264,0.48335,0.32273,0.02768,0.12222,0.376153004,0.101020575,85.1746
B311.mp4,0.627545681,0.75625,0.49,0.985794669,1,0.88389101,0.332761147,0.344214277,0.319815377,0.346925081,0.374152019,0.320407691,0.380177416,0.394686414,0.368427461,0.123976641,0.12484258,0.12281798,0.560965964,0.634220469,0.454883309,0.012128029,0.03712,0.00027,0.0012,0.03932,0.47959,0.36533,0.02055,0.05616,0.400639281,0.092129056,88.8258
B312.mp4,0.092574751,0.43875,0,0.666041823,0.829140521,0.554030718,0.332735661,0.35040713,0.314167072,0.378027852,0.451266339,0.29533466,0.394037498,0.454438221,0.367138419,0.122096203,0.12354558,0.11990288,0.526173233,0.616903699,0.463640098,0.020956394,0.05152,0.00028,0.01727,0.05743,0.48621,0.43484,0.00572,0.02481,0.274422549,0.042784603,61.1696
B313.mp4,0.517333887,0.7475,0.25125,0.992889933,1,0.881896101,0.333037924,0.342346119,0.322742741,0.34002506,0.361619487,0.319289708,0.408591068,0.422471374,0.396227895,0.122744767,0.12425517,0.12124295,0.656295376,0.720725143,0.600198706,0.009076011,0.02762,0.00027,0.00474,0.04121,0.48626,0.3545,0.01412,0.07783,0.40742074,0.118566121,89.2074
B314.mp4,0.946795833,0.99875,0.62625,0.192528419,0.22618314,0.159459195,0.332628667,0.347125121,0.317442314,0.34115721,0.344121843,0.338384839,0.233434065,0.236055169,0.229734067,0.122509842,0.12362155,0.12100251,0.439618369,0.468172611,0.401963585,0.056784511,0.06544,0.00029,8.00E-05,0.05646,0.5352,0.32144,0.0012,0.08677,0.126701779,0.015335072,94.2865
B315.mp4,0.554892027,0.69875,0.3925,0.870494423,1,0.721377725,0.33303033,0.343120411,0.322837868,0.309103543,0.335234093,0.285343966,0.355017918,0.365919022,0.350356736,0.12265322,0.12389724,0.12116463,0.674324963,0.761067975,0.600992085,0.00866115,0.02695,0.00028,0.00189,0.04101,0.49021,0.36116,0.02278,0.21571,0.365571882,0.076584996,85.593
B316.mp4,0.168259967,0.2925,0.0225,0.760335123,0.875021901,0.649225713,0.332554978,0.346962532,0.316155229,0.342587303,0.376738475,0.288900039,0.356702246,0.372337821,0.342907199,0.12217212,0.12392701,0.12011591,0.559357257,0.642071697,0.501452806,0.012165699,0.03011,0.00028,0.01499,0.0391,0.48039,0.32945,0.03183,0.10189,0.372471163,0.071058988,89.1236
C001.mp4,0.799152824,0.89625,0.6725,0.309210093,0.365983436,0.234150554,0.332905846,0.356869738,0.308204943,0.322090791,0.340710576,0.306393465,0.420493409,0.426786504,0.410701921,0.106326605,0.10881696,0.10395926,0.446168804,0.481307355,0.407848153,0.134217712,0.09517,0.00022,0.0116,0.07276,0.5008,0.63202,0.01281,0.01012,0.217797056,0.021920159,84.2191
D001.mp4,0.926498494,1,0.7275,0.125761512,0.603388061,0.004056402,0.280445755,0.369021892,0,0.361105847,0.420758211,0.27714111,0.241087925,0.464715207,0.119793609,0.031595914,0.10727163,0.00102163,1.087597128,1.997860695,0.704664905,0.018309192,0.081,0.00024,0.00579,0.05516,0.1433,0.07813,0.05374,0.00063,0.061430637,0.01708689,32.7293
E001.mp4,0.833899502,0.9975,0.635,0.450271029,0.746096987,0.180561179,0.332403203,0.35745687,0.299625766,0.311963251,0.458529968,0.18700962,0.399416397,0.439846234,0.352830532,0.10224923,0.10492481,0.09665414,0.454599286,0.736293353,0.345804718,0.016891417,0.0176,0.00028,0,0.0372,0.44001,0.48217,0.81752,0.29692,0.273820194,0.082502277,51.6061
F001.mp4,0.931519934,0.99625,0.8075,0.476740936,1,0.043076561,0.332892804,0.364816819,0.299938547,0.349793147,0.593972676,0.082703546,0.332900993,0.500836294,0.126449034,0.094098462,0.10507989,0.05102679,0.746517693,1.050678772,0.364851874,0.063244112,0.07885,0.00023,2.00E-05,0.05663,0.47247,0.31636,0.00508,0.00947,0.260563185,0.061570196,69.3289
F002.mp4,0.867554167,0.995,0.63125,0.128038639,0.355955958,0.011650222,0.333176317,0.366914897,0.300027853,0.37995864,0.607153196,0.123854807,0.267539237,0.426353881,0.191790971,0.051631117,0.10294878,0.02348919,0.864814064,1.16422573,0.435441544,0.085923481,0.07683,0.00023,2.00E-05,0.09314,0.37109,0.17993,0.01018,0.00048,0.149999344,0.065225408,29.0101
F003.mp4,0.914454167,0.9675,0.86,0.360140167,0.461198368,0.255983535,0.332650542,0.372476028,0.288120308,0.284489557,0.32775064,0.244701001,0.25507843,0.278889357,0.227460325,0.069074851,0.07869596,0.05688205,0.837425324,0.942115663,0.71464829,0.066583917,0.08697,0.00027,0.0066,0.05048,0.40481,0.18361,0.00618,0,0.29910725,0.035499195,40.2153
F004.mp4,0.817420833,0.99875,0.15625,0.384137881,0.54841248,0.200329539,0.333041826,0.352974863,0.309791157,0.315924401,0.354247722,0.281073248,0.364502898,0.39316692,0.349208309,0.077325,0.08963111,0.06649671,0.679904872,0.975598106,0.416658628,0.095033684,0.08673,0.00025,0.02388,0.06792,0.49315,0.40317,0.00427,4.00E-05,0.255635478,0.099442171,18.6163
F005.mp4,0.8612,0.9975,0.62625,0.432931302,0.642878487,0.168187531,0.332967023,0.356694946,0.307601956,0.383500987,0.45079642,0.283873237,0.360847036,0.412085177,0.332197571,0.099993437,0.10262923,0.09506344,0.477602498,0.654539431,0.277657873,0.05838347,0.0754,0.00027,0.00446,0.06685,0.46083,0.40978,0.01147,0.01177,0.269113396,0.069732105,56.6974
F006.mp4,0.81155,0.99875,0.4775,0.614381427,0.966592903,0.247115283,0.332903578,0.353992065,0.307458965,0.367599946,0.52601522,0.157773476,0.434253378,0.497992288,0.274103701,0.102691447,0.1050047,0.09732143,0.42213019,0.508109714,0.33230618,0.022105238,0.0542,0.00026,0.0074,0.06018,0.50033,0.50065,0.01049,0.02093,0.303222901,0.120133608,59.6044
F007.mp4,0.783729167,0.9975,0.625,0.36865962,0.577728092,0.107551497,0.333064737,0.35349857,0.312531605,0.395672565,0.465385004,0.30232829,0.385854459,0.414319237,0.349596546,0.103754895,0.10523731,0.10159774,0.470456797,0.679494626,0.223429876,0.012285533,0.04263,0.00023,0.00185,0.10638,0.49602,0.45672,0.00266,0.01656,0.208033116,0.118881463,42.7267
G001.mp4,0.9119,0.94125,0.86875,0.414503935,0.508007932,0.298884001,0.333122032,0.352720852,0.314909931,0.325112879,0.387704166,0.292954414,0.294922329,0.333805298,0.280610337,0.099499471,0.10169395,0.09204117,0.337189025,0.476330321,0.282231892,0.012321811,0.03179,0.00029,0.00338,0.05979,0.4973,0.53689,0.0023,0.02604,0.190821865,0.036629394,72.0884
G002.mp4,0.933629568,0.98125,0.865,0.999541163,1,0.934976755,0.333092824,0.349333943,0.316456129,0.316688645,0.399551019,0.182032495,0.221022049,0.235994668,0.196108386,0.091144169,0.10107887,0.07930804,0.635175372,1.087027362,0.431942791,0.056925167,0.07692,0.00027,0,0.04896,0.4461,0.20374,0.00193,0.02022,0.247674465,0.061125932,47.5172
G003.mp4,0.93201412,0.99125,0.865,0.264070715,0.39087031,0.188952733,0.332722998,0.356936655,0.306631769,0.35901614,0.386916728,0.334184864,0.271598647,0.291677009,0.258338237,0.099553753,0.10152034,0.09728423,0.45128977,0.609017483,0.362779596,0.084366925,0.06892,0.00027,0.00278,0.06627,0.41637,0.27897,0.00086,0.01608,0.094587307,0.024394403,73.1593
G004.mp4,0.94875,0.9725,0.9225,0.432484873,0.826341696,0.21566308,0.332958575,0.351709162,0.312174895,0.318792506,0.376186802,0.250459435,0.269464412,0.2854731,0.248626119,0.099356746,0.10145337,0.09632688,0.386373456,0.553597778,0.288417539,0.03871821,0.04903,0.00027,0.00391,0.03587,0.44322,0.22404,0.002,0.01648,0.191794983,0.044636483,76.068
G005.mp4,0.991025748,1,0.9775,0.158100182,0.217621705,0.084482768,0.333253845,0.347353425,0.319319383,0.375079084,0.449461434,0.268738711,0.410655215,0.487285901,0.265758471,0.074875053,0.0934375,0.04006696,0.799148828,1.015585198,0.628406066,0.096808786,0.09019,0.00026,0.00309,0.05757,0.38748,0.18201,0.00072,0,0.119705455,0.009662285,85.2933
G006.mp4,0.9827,0.99625,0.95875,0.327943241,0.505072412,0.209551304,0.333024029,0.368386431,0.296605334,0.401382452,0.442834755,0.329019161,0.394856963,0.431933293,0.357601314,0.078936806,0.08848214,0.06378224,0.676353223,0.8348405,0.557364966,0.075474794,0.08742,0.00027,0.00432,0.06415,0.35756,0.25238,0.00079,0,0.161645016,0.026784031,72.881
G007.mp4,0.858504167,0.95,0.7825,0.36177155,0.498664468,0.219805111,0.333013518,0.352624162,0.313583164,0.272976057,0.352528881,0.198500493,0.362729248,0.397641236,0.349464383,0.099577348,0.10209573,0.09582093,0.697298079,0.861065919,0.516509853,0.009954321,0.02705,0.00028,0.00015,0.05034,0.50192,0.36152,0.00692,0.15819,0.181351145,0.046815548,87.2169
G008.mp4,0.8317875,0.98875,0.665,0.895923931,1,0.411388591,0.33287699,0.355606054,0.308555955,0.339535676,0.47242743,0.162654283,0.439188672,0.462249582,0.310619926,0.100958028,0.10237599,0.09777778,0.509184701,0.958599168,0.349762378,0.01857284,0.02606,0.00027,0.00085,0.05084,0.51001,0.38533,0.01585,0.24216,0.314749803,0.090804693,65.8113
G009.mp4,0.856854167,0.925,0.7775,0.684938032,0.928981657,0.453604276,0.332525127,0.358643407,0.305778476,0.262450086,0.365933519,0.176530935,0.339937085,0.433377884,0.298448063,0.099938815,0.10177083,0.09786954,0.651366309,0.837005161,0.440062958,0.01319928,0.03294,0.00028,0.00166,0.03571,0.49003,0.35915,0.01716,0.01622,0.31638099,0.102753076,72.7931
G010.mp4,0.873033333,0.945,0.77125,0.582185843,0.938424366,0.345856273,0.332764533,0.355479789,0.307771168,0.295065745,0.405753489,0.213866341,0.385374694,0.419804466,0.343517242,0.099811872,0.10156002,0.09702381,0.467140513,0.758936327,0.324302283,0.004709053,0.02061,0.00028,0.00698,0.04721,0.47892,0.43128,0.02503,0.03475,0.304358831,0.101217718,68.4129
G011.mp4,0.961420833,0.985,0.90125,0.385920479,0.477422931,0.286054662,0.332922799,0.367013798,0.289849305,0.33354421,0.421584771,0.278620825,0.368305503,0.402248376,0.337873509,0.068539897,0.07686508,0.05708581,0.750466325,1.120359209,0.47378655,0.054879938,0.08267,0.00026,0.0061,0.0536,0.46915,0.24099,0.00195,0,0.258192187,0.071995282,24.7697
G012.mp4,0.933729167,0.97625,0.8175,1,1,1,0.333101571,0.356786359,0.309371989,0.293525401,0.378278207,0.20924208,0.390200618,0.418914098,0.358221166,0.095602505,0.10022569,0.08815228,0.856721039,1.399904998,0.494089681,0.037224383,0.05997,0.00028,1.00E-05,0.03871,0.42909,0.3052,0.00942,0.01463,0.501942365,0.136700549,51.3923
G013.mp4,0.823507463,0.92,0.72625,0.529618815,0.893572654,0.195565082,0.332960268,0.349398181,0.314326262,0.382486471,0.438478227,0.331091736,0.461111979,0.484812375,0.428058038,0.099035601,0.1016245,0.09624752,0.490149929,0.618598859,0.352290229,0.057697469,0.07381,0.00027,0.00463,0.05013,0.49969,0.38141,0.01369,0.01354,0.303814804,0.044178658,73.2679
G014.mp4,0.973729167,1,0.895,0.280660631,0.592037104,0.095996905,0.332966519,0.362968291,0.304143864,0.40032528,0.49165731,0.243173222,0.415902815,0.489119771,0.321427247,0.096509392,0.1009871,0.08295387,0.379220871,0.550588127,0.154852619,0.013047428,0.03421,0.00027,0.00713,0.11426,0.40197,0.30953,0.00064,0.02011,0.070814412,0.038886113,56.096
G015.mp4,0.965933333,0.98625,0.93625,0.393813189,0.544168647,0.224177507,0.332636564,0.355248962,0.299698799,0.324405864,0.386697922,0.273221282,0.299868774,0.323385617,0.281435425,0.09821541,0.10089782,0.09546627,0.441891651,0.531346809,0.352224519,0.109087757,0.07984,0.00028,8.00E-05,0.05323,0.54687,0.33525,0.02892,0.01943,0.216772473,0.019497201,89.2513
G016.mp4,0.880091667,0.90875,0.83,0.464444444,0.704894366,0.317062595,0.332759064,0.361847368,0.301464842,0.383365284,0.423036942,0.338718994,0.44495912,0.476118269,0.414758896,0.100617625,0.10198165,0.09802827,0.559938681,0.645415296,0.487864898,0.015394444,0.03013,0.00028,7.00E-05,0.04429,0.51926,0.42367,0.00336,0.07258,0.159502782,0.033532294,80.5959
G017.mp4,0.864258333,0.93375,0.77125,0.655708906,1,0.208366131,0.331694165,0.395600281,0.250009245,0.369532787,0.456543351,0.287045925,0.369639223,0.382329257,0.350635973,0.099909623,0.10229663,0.09502976,0.656927633,0.762774833,0.574239662,0.025595473,0.04766,0.00028,0.00045,0.03781,0.49859,0.47475,0.01608,0.03036,0.305151571,0.093847745,75.1832
G018.mp4,0.825,0.99625,0.6375,0.635823409,0.995986129,0.315975656,0.333086867,0.350528246,0.315402708,0.351952181,0.458987381,0.265693344,0.229615083,0.269270597,0.188174261,0.100204638,0.10192212,0.09766121,0.509362853,0.626437058,0.361812491,0.015040123,0.03207,0.00027,0.00485,0.04832,0.52865,0.36489,0.00528,0.02602,0.273289948,0.076665058,83.5848
G019.mp4,0.859745833,0.97125,0.63375,0.594578632,0.780674433,0.358038332,0.332902337,0.354314767,0.311667898,0.378930957,0.452406801,0.29331679,0.364177683,0.388798876,0.346991409,0.100967328,0.10239583,0.09833085,0.420424953,0.537092843,0.331866202,0.01092716,0.03508,0.00028,0.01631,0.07323,0.49888,0.45755,0.00962,0.05327,0.296923782,0.069841623,71.6599
G020.mp4,0.891918605,0.99375,0.8125,0.389276362,0.522450241,0.111500467,0.332564216,0.358982737,0.305089035,0.375786409,0.44646114,0.323781623,0.348199421,0.380176232,0.325382048,0.100906123,0.10219246,0.09801339,0.323000458,0.586165163,0.247772728,0.031465588,0.0577,0.00028,0.0077,0.08071,0.51371,0.46546,0.00563,0.01933,0.188550049,0.042302978,60.6335
G021.mp4,0.866566667,0.98125,0.74375,0.344943036,0.480484381,0.149208508,0.333050658,0.353790955,0.312489961,0.405241158,0.436638758,0.368580084,0.399280404,0.413733439,0.387587284,0.100559127,0.10190228,0.09884921,0.382368663,0.543164888,0.289682451,0.010472016,0.02575,0.00028,0.01797,0.08147,0.49198,0.43594,0.00476,0.01953,0.208976663,0.061395242,41.2703
G022.mp4,0.891341667,0.95625,0.80125,0.295955333,0.383314021,0.209946484,0.333143854,0.351629073,0.311750101,0.415818482,0.440308531,0.390252194,0.356028179,0.406517257,0.324317278,0.093912946,0.09879464,0.0890377,0.390036241,0.465607216,0.315206893,0.055531173,0.06644,0.00028,0.00672,0.06168,0.41325,0.26738,0.00107,0.01536,0.195598906,0.035233421,58.5622
G023.mp4,0.8572375,0.95125,0.7825,0.536770378,0.833981098,0.232050767,0.331770466,0.352302833,0.311634251,0.280764815,0.402175021,0.190943859,0.253678204,0.27459099,0.222095147,0.100812475,0.10243056,0.09899554,0.620104618,1.073923211,0.488738738,0.038388477,0.02153,0.00028,6.00E-05,0.04238,0.55332,0.26236,0.00444,0.50018,0.280861889,0.100038318,58.9406
G024.mp4,0.912728405,1,0.62875,0.269150249,0.503619214,0.080763466,0.33224269,0.38463752,0.276147626,0.406720163,0.540888646,0.231264825,0.41206558,0.457324998,0.174281058,0.09797301,0.10119048,0.09286458,0.452164215,0.641036788,0.26803257,0.030766888,0.06733,0.00027,0.01148,0.11454,0.49546,0.50518,0.0072,0.02503,0.149499795,0.062701927,59.6292
G025.mp4,0.971266667,0.99875,0.9375,0.273166901,0.397362669,0.135764145,0.332924182,0.356202313,0.311218645,0.371319868,0.479713014,0.285336237,0.342502737,0.371120327,0.280012112,0.090345089,0.10087798,0.08133681,0.557698683,0.73734388,0.276416167,0.039856687,0.06301,0.00028,0.01038,0.10941,0.46963,0.25677,0.00137,0.01391,0.174617415,0.059116341,40.5028
G026.mp4,0.949792359,0.99125,0.8775,0.390503645,0.756370226,0.168482608,0.333169354,0.35312254,0.312257251,0.352785147,0.445186704,0.28534801,0.267054199,0.298257498,0.235778055,0.096431315,0.1003373,0.09134177,0.372158166,0.654296936,0.085818149,0.022706718,0.03523,0.00027,0.00585,0.11049,0.37902,0.30696,0.00065,0.01825,0.115609985,0.057742991,54.4118
G027.mp4,0.966175249,1,0.90375,0.536117267,0.930916693,0.106442645,0.333132758,0.355676024,0.307915711,0.326411964,0.415741875,0.213832099,0.241069739,0.27039327,0.109570379,0.087579439,0.1000372,0.07156994,0.461043051,0.624562804,0.344803433,0.041202063,0.06517,0.00027,0.02291,0.11232,0.27212,0.22391,0.00029,0.01652,0.079239069,0.035477449,45.7368
G028.mp4,0.920460963,0.98625,0.66625,0.442367046,0.676261321,0.139793418,0.333047325,0.351459288,0.310787877,0.321477521,0.416860283,0.256436504,0.253492014,0.299868119,0.222132645,0.099425485,0.10174107,0.09384673,0.422513227,0.550937187,0.30688776,0.006121673,0.02618,0.00028,0.01773,0.13343,0.43847,0.33317,0.00108,0.0241,0.118919811,0.069373404,61.3883
G029.mp4,0.801034053,0.945,0.63,0.247499083,0.427226586,0.115027554,0.332725914,0.365790335,0.293893863,0.355052667,0.419424111,0.262271099,0.361051689,0.391251529,0.334535292,0.093168975,0.09941964,0.08244296,0.477492828,0.581707257,0.323521122,0.038518621,0.06356,0.00025,0.00899,0.08951,0.48484,0.39892,0.00187,0.0151,0.15198312,0.075263724,50.4835
G030.mp4,0.81325,0.99625,0.62625,0.464467483,0.681401124,0.273049864,0.332963744,0.353977644,0.308271111,0.291581673,0.399496489,0.214349507,0.31647937,0.391029716,0.262218452,0.097262458,0.10022569,0.09296875,0.505059177,0.592751833,0.36849738,0.042658745,0.05904,0.00027,0.00808,0.03809,0.51964,0.30567,0.05381,0.0121,0.284625143,0.096840116,77.7895
G031.mp4,0.7644625,0.855,0.6575,0.790984209,1,0.586094804,0.332681973,0.353649808,0.311054818,0.27777081,0.33296505,0.214242886,0.398312694,0.421617533,0.359781304,0.099386963,0.10153274,0.09699157,0.472639388,0.542821528,0.432729734,0.008245782,0.022,0.00028,0.00328,0.03792,0.51133,0.4487,0.02375,0.0182,0.315884966,0.067549648,70.6823
G032.mp4,0.890683333,0.995,0.73375,0.324292763,1,0.048195041,0.333027317,0.353641634,0.311766607,0.331418146,0.411568992,0.203257759,0.29386501,0.357323552,0.220372376,0.088613905,0.10088542,0.061875,0.53387481,0.725596179,0.298830916,0.039314815,0.05822,0.00027,0.0164,0.10698,0.32772,0.16601,0.00092,0.0106,0.101567053,0.046598331,53.278
G033.mp4,0.9566125,0.99875,0.86875,0.296136715,0.834906043,0.047501889,0.333007725,0.370748679,0.286174201,0.384133909,0.537774699,0.192581378,0.454094789,0.551541766,0.191389966,0.08426026,0.09978919,0.06430556,0.604990647,0.914283438,0.249241408,0.058490638,0.08348,0.00026,0.00421,0.05432,0.44249,0.18909,0.0052,0.00862,0.226242812,0.073718522,60.6505
G034.mp4,0.825729167,0.99875,0.555,0.757637115,1,0.547001052,0.333073902,0.347728613,0.311858779,0.349054674,0.429568745,0.22055291,0.425965046,0.466508685,0.374231922,0.100731705,0.10230407,0.09819692,0.724945377,0.834522686,0.614227278,0.019040123,0.04515,0.00028,0.00131,0.04065,0.50242,0.43892,0.02422,0.0161,0.320644864,0.082048759,82.4354
G035.mp4,0.9772625,0.9975,0.95625,0.227167439,0.326784357,0.177119937,0.331679863,0.367032768,0.297226031,0.351348912,0.395010296,0.304162998,0.372742005,0.397923281,0.323153977,0.099287566,0.10140873,0.0959871,0.442029217,0.484112767,0.405605467,0.055405453,0.04611,0.00029,0.00617,0.04825,0.52647,0.40219,0.0268,0.05441,0.16155771,0.019415268,72.2569
G036.mp4,0.861633333,0.98875,0.66,0.313439397,0.579358905,0.110572701,0.332992828,0.362087304,0.304935564,0.343600012,0.529504336,0.172157984,0.341643624,0.460697319,0.258030479,0.098638285,0.10116319,0.09483383,0.53717288,1.073708433,0.321354694,0.005332099,0.02165,0.00027,0.02049,0.07955,0.48314,0.31995,0.00868,0.02102,0.208743941,0.085950684,78.6898
G037.mp4,0.787258333,0.9975,0.6275,0.529881805,0.895761355,0.29662336,0.333073708,0.353214853,0.311392861,0.373387667,0.473993873,0.233815394,0.401941966,0.48207908,0.361124183,0.099782688,0.10176091,0.09729415,0.489474841,0.654353611,0.370041026,0.025283436,0.05764,0.00028,0.00584,0.03772,0.4656,0.41266,0.01248,0.01671,0.273131341,0.089207281,78.2783
G038.mp4,0.6838,0.99875,0.45125,0.385624363,0.473508536,0.280656591,0.333117681,0.357304395,0.30614994,0.382682576,0.43129772,0.3433829,0.472774671,0.490793142,0.451587495,0.098474554,0.10090278,0.09505704,0.381938146,0.507506329,0.248505929,0.026465432,0.05894,0.00028,0.0038,0.04416,0.48178,0.46867,0.02542,0.01748,0.264969753,0.045409541,72.125
G039.mp4,0.922595833,0.98875,0.85875,0.81776766,1,0.458677405,0.3331786,0.348145057,0.317969785,0.372838734,0.446532778,0.275798904,0.36567724,0.373744462,0.333945982,0.100728158,0.10206845,0.09818452,0.369361478,0.541980816,0.235076133,0.006462449,0.02551,0.00028,4.00E-05,0.05769,0.46185,0.45279,0.00265,0.02169,0.326700648,0.081362768,73.5789
G040.mp4,0.786045833,0.99625,0.625,0.607816889,0.770287135,0.461575654,0.332957725,0.357310169,0.30874882,0.370152544,0.425041739,0.308986028,0.355899385,0.36958219,0.343044164,0.09987953,0.10137649,0.0971751,0.405114958,0.485086479,0.333638007,0.0516107,0.06594,0.00028,0.00744,0.04869,0.48213,0.52193,0.01367,0.01938,0.275002483,0.043802223,80.9306
G041.mp4,0.869059365,0.92375,0.82125,0.487864623,0.642031625,0.349520661,0.332266726,0.358237798,0.304923334,0.348638862,0.411134581,0.285531376,0.39402895,0.405273125,0.376298509,0.100807794,0.10197421,0.09903274,0.418796512,0.469759166,0.377730782,0.021970044,0.04145,0.00027,0.0101,0.04539,0.51262,0.4115,0.04501,0.01619,0.153371601,0.033495412,43.7181
G042.mp4,0.773093645,0.83625,0.66125,0.524700125,0.646539753,0.416325975,0.332733842,0.356528497,0.30840054,0.343428946,0.387190849,0.289837913,0.369997613,0.386438149,0.355183678,0.100652506,0.10188492,0.09889881,0.625688628,0.686491317,0.567787842,0.011208658,0.02702,0.00028,0.00528,0.03827,0.52103,0.38414,0.01598,0.14169,0.299800903,0.072507141,70.191
G043.mp4,0.887943144,0.94125,0.84375,0.234323157,0.345235576,0.16167152,0.332753868,0.359882057,0.305092687,0.398778012,0.443277996,0.355708343,0.489066585,0.505747824,0.417115327,0.100455254,0.1021379,0.09773313,0.452448136,0.508989998,0.38170453,0.010844791,0.02977,0.00028,0.00105,0.05147,0.50114,0.42822,0.00337,0.12008,0.180551573,0.034122556,77.4279
G044.mp4,0.945225753,0.96875,0.92125,0.553407661,0.630509879,0.356327902,0.33309376,0.348884519,0.316809831,0.367163443,0.428728539,0.325731799,0.413384121,0.4191717,0.399791064,0.09713613,0.09990327,0.09425595,0.490806909,0.542190159,0.348460151,0.092890499,0.08179,0.00028,0.00014,0.04202,0.49971,0.52591,0.01018,0.01265,0.270832882,0.025147861,74.9635
G045.mp4,0.837830268,0.91875,0.78875,0.65434426,0.808577643,0.500635644,0.332930624,0.353367145,0.311371367,0.347879166,0.430834102,0.282758383,0.337150524,0.360010491,0.30472317,0.101249503,0.10239087,0.09904018,0.684959392,0.818057859,0.459481448,0.03398272,0.0422,0.00028,0.00086,0.04367,0.5217,0.36868,0.01263,0.37353,0.2942204,0.058030464,62.4847
G046.mp4,0.820522575,0.9975,0.63375,0.642036793,1,0.30125002,0.332783443,0.356510816,0.310397255,0.337933521,0.493610736,0.170535555,0.379725698,0.438757099,0.291128268,0.100758422,0.10236607,0.09722966,0.409822084,0.468114711,0.326388834,0.021386515,0.02992,0.00028,0.01586,0.0492,0.48487,0.45587,0.01762,0.06841,0.304306408,0.077998938,78.8212
G047.mp4,0.80723096,0.9675,0.645,0.627034957,0.873810868,0.399798805,0.332795024,0.354921841,0.308022651,0.318944894,0.437912304,0.199904471,0.373639336,0.39533994,0.351224097,0.099834043,0.1018998,0.09669395,0.557986275,0.74251195,0.39442384,0.042260036,0.04719,0.00028,0.00957,0.04074,0.4783,0.38861,0.02664,0.03117,0.364570603,0.079306275,70.1804
G048.mp4,0.820115894,0.925,0.64875,0.548898502,0.886864444,0.20408708,0.32917072,0.411951045,0.206002847,0.365063535,0.4890556,0.210916942,0.331266256,0.390619143,0.270665366,0.099904465,0.10200397,0.09765625,0.628428851,0.83770632,0.523237471,0.031630795,0.06214,0.00026,0.00043,0.02991,0.50449,0.46411,0.00894,0.01386,0.204672983,0.069980995,78.9434
G049.mp4,0.840593645,0.90875,0.70875,0.392554665,0.483417857,0.236301037,0.332785241,0.358715079,0.306235408,0.33574366,0.363468021,0.309956212,0.300363925,0.319995961,0.289786878,0.094537521,0.09827877,0.09066468,0.426325519,0.653668055,0.354555111,0.068635472,0.08432,0.00028,0.00813,0.05486,0.50203,0.43321,0.0068,0.01019,0.231116455,0.023291392,44.5829
G050.mp4,0.838513289,0.9125,0.77625,0.442388428,0.548612489,0.378017387,0.332469273,0.354117928,0.312165223,0.385906792,0.413357862,0.358108755,0.378990568,0.392225611,0.354450369,0.100303478,0.10200397,0.09768849,0.439547484,0.556329864,0.300390834,0.070765473,0.07171,0.00028,0.00195,0.04907,0.49624,0.42309,0.00609,0.01936,0.236441043,0.022491214,79.9171
G051.mp4,0.763816225,0.99875,0.62625,0.765797481,0.928705872,0.419985304,0.333137161,0.350772195,0.315896343,0.292938491,0.41009108,0.202196094,0.334556025,0.364868957,0.306998884,0.101385235,0.10229663,0.09953621,0.520773939,0.674263456,0.187901818,0.02073249,0.03845,0.00028,0.00044,0.04302,0.53755,0.37914,0.02734,0.38375,0.362106768,0.107148511,75.6131
G052.mp4,0.913766556,1,0.765,0.940788232,1,0.439035112,0.333046375,0.350123146,0.314179148,0.327928801,0.498282406,0.103959215,0.253236924,0.433767633,0.139689226,0.100653851,0.10229911,0.09458085,0.487159147,0.594813454,0.317561545,0.003807196,0.02319,0.00027,0.00012,0.06035,0.51208,0.28403,0.0236,0.40392,0.283841714,0.083226722,67.6825
G053.mp4,0.893990864,0.9325,0.8525,0.482110001,0.551484946,0.422524847,0.333041073,0.346299957,0.320205204,0.389693131,0.402656818,0.377122855,0.346179453,0.349473281,0.341688134,0.10002659,0.1015749,0.09784474,0.39444395,0.434030739,0.366779206,0.124856614,0.08008,0.00028,0.01136,0.05106,0.51386,0.35654,0.01455,0.0212,0.337129535,0.016413237,74.3118
G054.mp4,0.957154167,0.9825,0.935,0.495510332,0.564995201,0.392853655,0.332994991,0.349869223,0.316444332,0.399386952,0.421276565,0.383030889,0.468306037,0.480064653,0.454018889,0.097595652,0.10019841,0.0943254,0.444992628,0.499061726,0.367410048,0.0430089,0.04827,0.00028,0.00305,0.07113,0.51421,0.31827,0.00252,0.01851,0.277808019,0.014094988,56
