video,avg_color,max_color,min_color,avg_ltp,max_ltp,min_ltp,avg_brisque,max_brisque,min_brisque,avg_flickering,avg_blockiness,avg_blockloss,avg_blur,avg_exposure,avg_contrast,avg_interlace,avg_noise,avg_si,avg_ti,mos
B241.mp4,0.369433341,0.463302565,0.307237195,0.325239124,0.35653103,0.263434558,0.45856437,0.556305039,0.226106455,0.06171,0.00027,0.00207,0.09309,0.42302,0.37861,0.00139,0.0135,0.143183684,0.054872678,66.459
B242.mp4,0.361229289,0.500679635,0.189955823,0.3697389,0.462845803,0.325260679,0.598498949,0.874589293,-0.084355432,0.03841,0.00027,0.00061,0.04506,0.49733,0.3485,0.06629,0.06191,0.271136086,0.109179508,71.6724
B243.mp4,0.363367547,0.474575452,0.225728391,0.385674023,0.443253808,0.346302425,0.46922014,0.626932701,0.28376964,0.0233,0.00027,0.00714,0.07248,0.51515,0.41899,0.01341,0.07893,0.323721908,0.139078057,47.8021
B244.mp4,0.325679064,0.472704834,0.195970954,0.318865443,0.382247267,0.279069684,0.456303486,0.615051983,0.322016057,0.07733,0.00026,0.01001,0.06521,0.49566,0.40139,0.00393,0.01092,0.191140453,0.077367258,63.5397
B245.mp4,0.349047255,0.449888928,0.267320697,0.36455448,0.388368197,0.353646577,0.502953332,0.718612433,0.258327331,0.04557,0.00028,0.00028,0.05731,0.49041,0.55402,0.00284,0.0153,0.319506929,0.109360356,82.8444
B246.mp4,0.357750438,0.500235667,0.183562204,0.360319038,0.428900033,0.270406518,0.599472889,0.853516252,0.044203213,0.05967,0.00026,0.00291,0.09765,0.49725,0.41045,0.00107,0.01599,0.182270203,0.092384278,56.3813
B247.mp4,0.348127434,0.382889865,0.319142587,0.389100045,0.424274797,0.364351502,0.522638169,0.604493341,0.448791264,0.08144,0.00026,0.00379,0.06109,0.49442,0.57721,0.00294,0.00962,0.260389286,0.061366209,76.2626
B248.mp4,0.413039153,0.457917464,0.338866252,0.292185678,0.342531864,0.262063268,0.416200677,0.622261376,0.315973549,0.0197,0.00026,0.00675,0.0792,0.49972,0.33447,0.00051,0.01823,0.215781093,0.08463658,62.3922
B249.mp4,0.362811295,0.609555781,0.019550572,0.346656723,0.484618483,0,0.593012293,1.122032362,0.329870689,0.02907,0.00021,0.05547,0.16415,0.49838,0.3524,0.00492,0.03508,0.10605524,0.115588586,69.7869
B250.mp4,0.367318969,0.432393801,0.290797118,0.338739289,0.372116258,0.29056967,0.521180447,0.584230839,0.468131987,0.09172,0.00024,0.00012,0.05849,0.53395,0.3348,0.009,0.01054,0.143658347,0.065258685,61.2128
B251.mp4,0.287448806,0.33659154,0.235958554,0.289115853,0.344519233,0.167533403,0.398837035,0.564842035,0.196633869,0.01773,0.00027,0.00729,0.05368,0.51139,0.21693,0.00589,0.01924,0.137169475,0.042586651,82.7214
B252.mp4,0.378358003,0.486496619,0.237577795,0.365238978,0.486861095,0.237158729,0.439478469,0.490652157,0.402826776,0.04502,0.00026,0.00698,0.07002,0.50861,0.3921,0.00302,0.01585,0.159371817,0.032351214,73.2762
B253.mp4,0.368897195,0.401604001,0.334997844,0.391268969,0.401722053,0.365910276,0.629877933,0.673586203,0.383502411,0.06057,0.00027,0.00626,0.04749,0.4954,0.56062,0.04881,0.01676,0.352550129,0.073860419,72.1818
B254.mp4,0.344600987,0.372245095,0.267142451,0.386847008,0.406935677,0.336628359,0.507451828,0.660750004,0.296472481,0.05389,0.00027,0,0.04393,0.5275,0.32817,0.00953,0.01288,0.141685894,0.042808122,54.569
B255.mp4,0.307798957,0.323592203,0.285624439,0.243643699,0.298622272,0.226017655,0.491729176,0.610193432,0.454722655,0.0704,0.00026,0.01903,0.0585,0.52808,0.24471,0.00471,0.01269,0.140545834,0.031555239,62.2424
B256.mp4,0.324104323,0.432108038,0.205498296,0.350042881,0.372654306,0.32695928,0.527353552,0.616719098,0.359753822,0.07093,0.00027,0.00331,0.04198,0.476,0.46816,0.019,0.0117,0.223531573,0.084653214,59.5503
B257.mp4,0.380466191,0.416286046,0.318197078,0.444895165,0.455000032,0.434695144,0.449348637,0.496354407,0.399085758,0.04482,0.00027,0.00508,0.0685,0.51123,0.52782,0.01822,0.0182,0.257825028,0.065252401,82.2251
B258.mp4,0.291675802,0.321839364,0.258722648,0.368167208,0.378118385,0.360819825,0.569167243,0.619550656,0.503732899,0.01783,0.00028,0.00672,0.04277,0.51711,0.51441,0.00761,0.13077,0.365427873,0.118514739,85.4278
B259.mp4,0.266803813,0.277145916,0.247869084,0.366626804,0.369202376,0.362354649,0.521812853,0.559373058,0.491291267,0.02785,0.00028,0,0.05656,0.50673,0.40383,0.00268,0.31218,0.32411025,0.0498643,84.8989
B260.mp4,0.357122771,0.501430794,0.209779642,0.408003085,0.492992165,0.363925607,0.469531039,0.504304363,0.441372195,0.03058,0.00023,0.01643,0.12202,0.505,0.45033,0.00041,0.02621,0.108505861,0.089112177,6.22368
B261.mp4,0.323309459,0.358880505,0.294075157,0.421371693,0.429459771,0.410478985,0.446085924,0.522469108,0.375168322,0.02957,0.00028,0.01278,0.04285,0.49922,0.48392,0.03919,0.26253,0.448385365,0.122621595,78.0125
B262.mp4,0.363827761,0.43638543,0.301453774,0.362679369,0.444382539,0.307145916,0.504631794,0.618561006,0.25635052,0.01776,0.00028,0.00708,0.08411,0.5355,0.25566,0.00131,0.07932,0.124851724,0.048706316,51.9461
B263.mp4,0.281264503,0.368879494,0.198761621,0.259607442,0.285897661,0.232260417,0.493767149,0.642812282,0.331986947,0.06712,0.00024,0.00022,0.04999,0.50009,0.426,0.0145,0.01684,0.349322225,0.10857761,64.4931
B264.mp4,0.36530714,0.43407055,0.291370411,0.358409181,0.389115455,0.312475493,0.418726261,0.475168586,0.363489199,0.02289,0.00029,0.00168,0.09545,0.51702,0.37895,0.00094,0.05038,0.10282546,0.034949798,78.114
B265.mp4,0.386884594,0.422289923,0.353536513,0.417965129,0.454141874,0.396351283,0.599964569,0.653226189,0.421775094,0.04021,0.00028,0.001,0.04614,0.52947,0.36846,0.01061,0.15229,0.160863277,0.027581905,74.4638
B266.mp4,0.323971139,0.365815472,0.288502095,0.290057465,0.30193481,0.273149566,0.444055394,0.623470993,0.389926893,0.04619,0.00027,0.00257,0.04168,0.5288,0.28979,0.00492,0.01581,0.171152161,0.039785294,88.24
B267.mp4,0.3591581,0.475313189,0.181716961,0.396953474,0.525812479,0.151799602,0.456640199,0.652877789,0.319417045,0.02716,0.00028,0.00845,0.10315,0.54149,0.4555,0.00069,0.04098,0.114670094,0.108869866,62.3061
B268.mp4,0.34096035,0.402958075,0.289903526,0.181756265,0.224472373,0.106030301,0.531303243,0.709531956,0.405209311,0.04019,0.00025,0.00401,0.08688,0.31234,0.10041,0.0008,0.01682,0.076030382,0.016676068,25.0861
B269.mp4,0.348651208,0.495426145,0.134140795,0.389042479,0.442497796,0.360096655,0.392521855,0.60430882,0.249176157,0.07371,0.00025,0.00274,0.06001,0.46051,0.51912,0.07131,0.00972,0.312928739,0.095652651,66.5404
B270.mp4,0.352373883,0.392399732,0.312326277,0.341194037,0.354138297,0.332090573,0.490224153,0.524724902,0.452059586,0.031,0.00028,0.00673,0.04768,0.49208,0.41363,0.00956,0.03494,0.297430958,0.06040502,90.3281
B271.mp4,0.317400684,0.351935199,0.280449299,0.407698628,0.446750382,0.3878749,0.589195999,0.719709367,0.484753635,0.03067,0.00028,0.00101,0.03567,0.51016,0.4711,0.03745,0.34716,0.430314722,0.118121233,84.2073
B272.mp4,0.396306632,0.443213478,0.348896246,0.508644398,0.54719689,0.458961484,0.449181612,0.532404102,0.360963568,0.04161,0.00027,0.00618,0.12731,0.49585,0.32148,0.00099,0.01812,0.192141653,0.068655976,49.6404
B273.mp4,0.390553383,0.448832102,0.297014728,0.426374003,0.444658446,0.370025747,0.445455678,0.639806876,0.268269174,0.04788,0.00026,0.00381,0.08507,0.50905,0.50034,0.00276,0.01683,0.219332054,0.078006914,53.4568
B274.mp4,0.354865725,0.457820013,0.262266851,0.374242799,0.416375247,0.347506444,0.539635108,0.661200327,0.435790689,0.03199,0.00028,0.00826,0.0554,0.50685,0.48601,0.00758,0.02625,0.363509457,0.149825329,54.9497
B275.mp4,0.33700364,0.406526031,0.241851447,0.397210486,0.432163545,0.361070908,0.574980123,0.825343004,0.386103412,0.01815,0.00027,0.0004,0.06622,0.52678,0.4232,0.00285,0.35287,0.273872635,0.105860129,79.0355
B276.mp4,0.392186264,0.428349379,0.346765492,0.408967525,0.433016842,0.378148405,0.462425206,0.507815934,0.397954228,0.04281,0.00027,0.01213,0.04928,0.50656,0.47549,0.00679,0.01842,0.253869616,0.063250776,83.5027
B277.mp4,0.349058756,0.482962402,0.256667476,0.320262889,0.413383791,0.273859181,0.553258831,0.71501081,0.464935,0.07802,0.00025,0.01877,0.11784,0.49846,0.36358,0.00057,0.01213,0.112555874,0.022246015,28.6053
B278.mp4,0.347450161,0.466036712,0.19541606,0.406002028,0.493325444,0.34029157,0.466675734,0.652932141,0.276568585,0.04461,0.00027,0.00556,0.07163,0.5188,0.47134,0.00441,0.02263,0.20115989,0.058797526,70.3646
B279.mp4,0.313011903,0.34000197,0.293820011,0.357922283,0.361694587,0.353057456,0.536205655,0.627729629,0.330012319,0.0267,0.00028,0.00336,0.04769,0.51131,0.34779,0.0049,0.08301,0.226893142,0.057674247,67.9827
B280.mp4,0.31222428,0.346585987,0.274660584,0.346929918,0.377746605,0.30359191,0.574707208,0.628234652,0.521658212,0.08029,0.00027,0.00912,0.04143,0.47136,0.37061,0.01855,0.0138,0.234069084,0.065868879,69.5136
B281.mp4,0.304463991,0.421542807,0.202464193,0.156108298,0.359337991,0.050504464,0.490899403,0.57940008,0.454675137,0.01695,0.00023,0.00307,0.0848,0.53142,0.16971,0.00122,0.01545,0.041615968,0.022238046,50.288
B282.mp4,0.380392198,0.39384008,0.369965279,0.376109451,0.386026298,0.36962628,0.399275283,0.425912535,0.368301123,0.07559,0.00028,0.0133,0.04289,0.51934,0.39463,0.01632,0.0168,0.293245423,0.020751604,70.8817
B283.mp4,0.40358709,0.46610051,0.329314074,0.451154936,0.498455657,0.40321135,0.547007585,0.819590893,0.391555077,0.07635,0.00026,0.00553,0.07961,0.49919,0.58215,0.003,0.02594,0.148113816,0.049383198,64.2865
B284.mp4,0.38092927,0.41471229,0.351148408,0.471131464,0.497145229,0.447367857,0.406870904,0.480764953,0.36615111,0.06116,0.00027,0.0142,0.07212,0.51283,0.52996,0.00098,0.01789,0.140289243,0.078667801,71.3248
B285.mp4,0.351224569,0.421747258,0.254955829,0.315144743,0.328585504,0.302888944,0.465612352,0.514415561,0.420541905,0.04716,0.00027,0.01057,0.05095,0.5134,0.38536,0.01251,0.03023,0.266408322,0.08078806,73.6837
B286.mp4,0.355280251,0.385779609,0.309520966,0.357256012,0.388678957,0.284760156,0.405023293,0.481899684,0.379896624,0.06828,0.00026,0.01388,0.09382,0.50979,0.42613,0.0005,0.02086,0.149260403,0.045041811,38.6012
B287.mp4,0.373061337,0.501338506,0.173009536,0.359533308,0.433860282,0.269865433,0.448889865,0.563575361,0.399903837,0.03321,0.00027,0.00598,0.10907,0.50671,0.44754,0.01324,0.01777,0.250590302,0.137973805,70.2771
B288.mp4,0.325918821,0.394637985,0.257290522,0.433790277,0.456428559,0.387321545,0.602896498,0.726428381,0.523175771,0.02094,0.00027,0.00596,0.04151,0.51736,0.38107,0.00574,0.12872,0.482369809,0.095816789,82.4922
B289.mp4,0.348914493,0.434575999,0.300120826,0.491123007,0.524465962,0.469224319,0.629602374,0.730248636,0.39889017,0.02198,0.00027,0.00093,0.05113,0.51299,0.37073,0.0186,0.02719,0.340324725,0.074818785,84.8406
B290.mp4,0.326185449,0.421733407,0.216419123,0.350209888,0.378426096,0.31311962,0.468605547,0.650621992,0.115131454,0.07469,0.00026,0.0008,0.07034,0.44025,0.34781,0.03296,0.01282,0.239657548,0.066477235,62.4348
B291.mp4,0.347342444,0.434749918,0.284496897,0.305370231,0.324612479,0.28520297,0.316775184,0.518607783,0.152258775,0.03058,0.00028,0.00462,0.08431,0.45592,0.33099,0.00308,0.01815,0.201781871,0.077471138,71.1256
B292.mp4,0.309058215,0.341309493,0.285220726,0.229169428,0.255068235,0.223643632,0.499904734,0.642574772,0.414246348,0.07006,0.00027,3.00E-05,0.04845,0.51404,0.29001,0.00261,0.01829,0.215544455,0.026085756,81.9686
B293.mp4,0.372061126,0.398087781,0.341671976,0.409858999,0.430640749,0.398357272,0.441701353,0.472077239,0.415932542,0.07438,0.00027,0.00828,0.04708,0.53673,0.39197,0.0117,0.01515,0.322452068,0.032477056,78.2485
B294.mp4,0.358868487,0.428063306,0.294623492,0.313160848,0.340303031,0.29932038,0.529831744,0.698797361,0.389986828,0.08715,0.00027,0.00612,0.04745,0.39343,0.3199,0.01968,0.01013,0.197312314,0.061784114,66.3431
B295.mp4,0.370583208,0.487735209,0.19538311,0.394532359,0.452580906,0.312084139,0.512133402,0.689364707,0.221208815,0.03238,0.00027,0.00769,0.06734,0.49547,0.47555,0.01121,0.01579,0.298708793,0.143807667,54.7539
B296.mp4,0.393380751,0.489842503,0.284716185,0.362136609,0.443289835,0.289173987,0.588483159,0.77594059,0.341395273,0.05726,0.00026,0.02159,0.10608,0.47084,0.42817,0.00139,0.01487,0.119025362,0.059567267,63.203
B297.mp4,0.32591114,0.393796855,0.282122312,0.366228299,0.388159189,0.355519378,0.478617291,0.52989692,0.375610925,0.05805,0.00028,0.03074,0.04345,0.49414,0.46577,0.01365,0.01533,0.313628873,0.058245793,61.4341
B298.mp4,0.349652418,0.396041648,0.295033717,0.343651367,0.377999333,0.285346529,0.422673607,0.548279212,0.224500482,0.05333,0.00027,0.0068,0.04794,0.56805,0.31263,0.0021,0.0165,0.174896692,0.066656797,42.3916
B299.mp4,0.338282535,0.474314713,0.180488499,0.392691025,0.452933939,0.334655772,0.40404173,0.503628034,0.286740315,0.04022,0.00026,0.00245,0.04278,0.48122,0.49448,0.05796,0.01577,0.262954382,0.092576758,72.21
B300.mp4,0.347094939,0.431379234,0.264587775,0.223021229,0.279057047,0.201868045,0.580944438,0.650020262,0.51936226,0.08385,0.00024,0.04218,0.10659,0.57752,0.27883,0.00135,0.01166,0.052128631,0.030122608,27.691
B301.mp4,0.410233386,0.463256576,0.342145024,0.430680774,0.47784602,0.362981538,0.477171591,0.640682611,0.23304109,0.06786,0.00027,0.00752,0.1036,0.48766,0.36291,0.00395,0.01458,0.167599335,0.058633779,49.1242
B302.mp4,0.277101203,0.343695521,0.210348291,0.23112899,0.294203466,0.180835421,0.662167964,1.126311152,0.42916988,0.01567,0.00027,1.00E-05,0.05712,0.57525,0.21161,0.01031,0.29918,0.154925638,0.07822893,72.25
B303.mp4,0.335307201,0.530711936,0.186649121,0.284210485,0.41836277,0.204924071,0.515196833,0.667154002,0.36664436,0.05473,0.00021,0.01463,0.12832,0.46155,0.15365,0.0009,0.01581,0.090549894,0.064645347,18.8824
B304.mp4,0.353588439,0.366663761,0.342240335,0.284707886,0.287818272,0.280871834,0.421770426,0.453364431,0.399177581,0.05815,0.00028,0.01078,0.05106,0.51758,0.32904,0.00555,0.01771,0.239054962,0.033958188,91.7312
B305.mp4,0.363006171,0.470179142,0.253264307,0.442740062,0.532909347,0.340024671,0.649165828,0.837116854,0.475590291,0.04765,0.00027,0.00098,0.04138,0.51416,0.48276,0.00683,0.04175,0.274041449,0.101499331,66.0914
B306.mp4,0.41743392,0.448018706,0.380935135,0.401832137,0.429167053,0.379925133,0.327180159,0.533925572,0.129245346,0.06057,0.00028,0.00083,0.06163,0.49876,0.49672,0.00087,0.01628,0.179612292,0.045513771,79.1263
B307.mp4,0.312246292,0.362093712,0.25180411,0.318707845,0.350432382,0.3017889,0.568495207,0.646118192,0.495302612,0.0872,0.00028,0.01726,0.04852,0.43104,0.33167,0.00555,0.00711,0.259905521,0.057466771,62.3543
B308.mp4,0.368871298,0.404602882,0.332453432,0.383927613,0.392909695,0.377455726,0.592315336,0.709935211,0.475687919,0.06359,0.00028,0.0108,0.0399,0.49425,0.5836,0.0119,0.01834,0.388141785,0.063228621,82.8098
B309.mp4,0.395906227,0.454815067,0.335374265,0.376044192,0.422445348,0.321293951,0.501997967,0.651337103,0.418060926,0.06047,0.00028,0.00206,0.04676,0.46542,0.43994,0.00388,0.01554,0.281546675,0.079233047,75.774
B310.mp4,0.312441418,0.35858972,0.278603676,0.351615257,0.366858082,0.337619407,0.517562957,0.620675503,0.401120327,0.0189,0.00028,0.01251,0.04264,0.48335,0.32273,0.02768,0.12222,0.376153004,0.101020575,85.1746
B311.mp4,0.346925081,0.374152019,0.320407691,0.380177416,0.394686414,0.368427461,0.560965964,0.634220469,0.454883309,0.03712,0.00027,0.0012,0.03932,0.47959,0.36533,0.02055,0.05616,0.400639281,0.092129056,88.8258
B312.mp4,0.378027852,0.451266339,0.29533466,0.394037498,0.454438221,0.367138419,0.526173233,0.616903699,0.463640098,0.05152,0.00028,0.01727,0.05743,0.48621,0.43484,0.00572,0.02481,0.274422549,0.042784603,61.1696
B313.mp4,0.34002506,0.361619487,0.319289708,0.408591068,0.422471374,0.396227895,0.656295376,0.720725143,0.600198706,0.02762,0.00027,0.00474,0.04121,0.48626,0.3545,0.01412,0.07783,0.40742074,0.118566121,89.2074
B314.mp4,0.34115721,0.344121843,0.338384839,0.233434065,0.236055169,0.229734067,0.439618369,0.468172611,0.401963585,0.06544,0.00029,8.00E-05,0.05646,0.5352,0.32144,0.0012,0.08677,0.126701779,0.015335072,94.2865
B315.mp4,0.309103543,0.335234093,0.285343966,0.355017918,0.365919022,0.350356736,0.674324963,0.761067975,0.600992085,0.02695,0.00028,0.00189,0.04101,0.49021,0.36116,0.02278,0.21571,0.365571882,0.076584996,85.593
B316.mp4,0.342587303,0.376738475,0.288900039,0.356702246,0.372337821,0.342907199,0.559357257,0.642071697,0.501452806,0.03011,0.00028,0.01499,0.0391,0.48039,0.32945,0.03183,0.10189,0.372471163,0.071058988,89.1236
C001.mp4,0.322090791,0.340710576,0.306393465,0.420493409,0.426786504,0.410701921,0.446168804,0.481307355,0.407848153,0.09517,0.00022,0.0116,0.07276,0.5008,0.63202,0.01281,0.01012,0.217797056,0.021920159,84.2191
D001.mp4,0.361105847,0.420758211,0.27714111,0.241087925,0.464715207,0.119793609,1.087597128,1.997860695,0.704664905,0.081,0.00024,0.00579,0.05516,0.1433,0.07813,0.05374,0.00063,0.061430637,0.01708689,32.7293
E001.mp4,0.311963251,0.458529968,0.18700962,0.399416397,0.439846234,0.352830532,0.454599286,0.736293353,0.345804718,0.0176,0.00028,0,0.0372,0.44001,0.48217,0.81752,0.29692,0.273820194,0.082502277,51.6061
F001.mp4,0.349793147,0.593972676,0.082703546,0.332900993,0.500836294,0.126449034,0.746517693,1.050678772,0.364851874,0.07885,0.00023,2.00E-05,0.05663,0.47247,0.31636,0.00508,0.00947,0.260563185,0.061570196,69.3289
F002.mp4,0.37995864,0.607153196,0.123854807,0.267539237,0.426353881,0.191790971,0.864814064,1.16422573,0.435441544,0.07683,0.00023,2.00E-05,0.09314,0.37109,0.17993,0.01018,0.00048,0.149999344,0.065225408,29.0101
F003.mp4,0.284489557,0.32775064,0.244701001,0.25507843,0.278889357,0.227460325,0.837425324,0.942115663,0.71464829,0.08697,0.00027,0.0066,0.05048,0.40481,0.18361,0.00618,0,0.29910725,0.035499195,40.2153
F004.mp4,0.315924401,0.354247722,0.281073248,0.364502898,0.39316692,0.349208309,0.679904872,0.975598106,0.416658628,0.08673,0.00025,0.02388,0.06792,0.49315,0.40317,0.00427,4.00E-05,0.255635478,0.099442171,18.6163
F005.mp4,0.383500987,0.45079642,0.283873237,0.360847036,0.412085177,0.332197571,0.477602498,0.654539431,0.277657873,0.0754,0.00027,0.00446,0.06685,0.46083,0.40978,0.01147,0.01177,0.269113396,0.069732105,56.6974
F006.mp4,0.367599946,0.52601522,0.157773476,0.434253378,0.497992288,0.274103701,0.42213019,0.508109714,0.33230618,0.0542,0.00026,0.0074,0.06018,0.50033,0.50065,0.01049,0.02093,0.303222901,0.120133608,59.6044
F007.mp4,0.395672565,0.465385004,0.30232829,0.385854459,0.414319237,0.349596546,0.470456797,0.679494626,0.223429876,0.04263,0.00023,0.00185,0.10638,0.49602,0.45672,0.00266,0.01656,0.208033116,0.118881463,42.7267
G001.mp4,0.325112879,0.387704166,0.292954414,0.294922329,0.333805298,0.280610337,0.337189025,0.476330321,0.282231892,0.03179,0.00029,0.00338,0.05979,0.4973,0.53689,0.0023,0.02604,0.190821865,0.036629394,72.0884
G002.mp4,0.316688645,0.399551019,0.182032495,0.221022049,0.235994668,0.196108386,0.635175372,1.087027362,0.431942791,0.07692,0.00027,0,0.04896,0.4461,0.20374,0.00193,0.02022,0.247674465,0.061125932,47.5172
G003.mp4,0.35901614,0.386916728,0.334184864,0.271598647,0.291677009,0.258338237,0.45128977,0.609017483,0.362779596,0.06892,0.00027,0.00278,0.06627,0.41637,0.27897,0.00086,0.01608,0.094587307,0.024394403,73.1593
G004.mp4,0.318792506,0.376186802,0.250459435,0.269464412,0.2854731,0.248626119,0.386373456,0.553597778,0.288417539,0.04903,0.00027,0.00391,0.03587,0.44322,0.22404,0.002,0.01648,0.191794983,0.044636483,76.068
G005.mp4,0.375079084,0.449461434,0.268738711,0.410655215,0.487285901,0.265758471,0.799148828,1.015585198,0.628406066,0.09019,0.00026,0.00309,0.05757,0.38748,0.18201,0.00072,0,0.119705455,0.009662285,85.2933
G006.mp4,0.401382452,0.442834755,0.329019161,0.394856963,0.431933293,0.357601314,0.676353223,0.8348405,0.557364966,0.08742,0.00027,0.00432,0.06415,0.35756,0.25238,0.00079,0,0.161645016,0.026784031,72.881
G007.mp4,0.272976057,0.352528881,0.198500493,0.362729248,0.397641236,0.349464383,0.697298079,0.861065919,0.516509853,0.02705,0.00028,0.00015,0.05034,0.50192,0.36152,0.00692,0.15819,0.181351145,0.046815548,87.2169
G008.mp4,0.339535676,0.47242743,0.162654283,0.439188672,0.462249582,0.310619926,0.509184701,0.958599168,0.349762378,0.02606,0.00027,0.00085,0.05084,0.51001,0.38533,0.01585,0.24216,0.314749803,0.090804693,65.8113
G009.mp4,0.262450086,0.365933519,0.176530935,0.339937085,0.433377884,0.298448063,0.651366309,0.837005161,0.440062958,0.03294,0.00028,0.00166,0.03571,0.49003,0.35915,0.01716,0.01622,0.31638099,0.102753076,72.7931
G010.mp4,0.295065745,0.405753489,0.213866341,0.385374694,0.419804466,0.343517242,0.467140513,0.758936327,0.324302283,0.02061,0.00028,0.00698,0.04721,0.47892,0.43128,0.02503,0.03475,0.304358831,0.101217718,68.4129
G011.mp4,0.33354421,0.421584771,0.278620825,0.368305503,0.402248376,0.337873509,0.750466325,1.120359209,0.47378655,0.08267,0.00026,0.0061,0.0536,0.46915,0.24099,0.00195,0,0.258192187,0.071995282,24.7697
G012.mp4,0.293525401,0.378278207,0.20924208,0.390200618,0.418914098,0.358221166,0.856721039,1.399904998,0.494089681,0.05997,0.00028,1.00E-05,0.03871,0.42909,0.3052,0.00942,0.01463,0.501942365,0.136700549,51.3923
G013.mp4,0.382486471,0.438478227,0.331091736,0.461111979,0.484812375,0.428058038,0.490149929,0.618598859,0.352290229,0.07381,0.00027,0.00463,0.05013,0.49969,0.38141,0.01369,0.01354,0.303814804,0.044178658,73.2679
G014.mp4,0.40032528,0.49165731,0.243173222,0.415902815,0.489119771,0.321427247,0.379220871,0.550588127,0.154852619,0.03421,0.00027,0.00713,0.11426,0.40197,0.30953,0.00064,0.02011,0.070814412,0.038886113,56.096
G015.mp4,0.324405864,0.386697922,0.273221282,0.299868774,0.323385617,0.281435425,0.441891651,0.531346809,0.352224519,0.07984,0.00028,8.00E-05,0.05323,0.54687,0.33525,0.02892,0.01943,0.216772473,0.019497201,89.2513
G016.mp4,0.383365284,0.423036942,0.338718994,0.44495912,0.476118269,0.414758896,0.559938681,0.645415296,0.487864898,0.03013,0.00028,7.00E-05,0.04429,0.51926,0.42367,0.00336,0.07258,0.159502782,0.033532294,80.5959
G017.mp4,0.369532787,0.456543351,0.287045925,0.369639223,0.382329257,0.350635973,0.656927633,0.762774833,0.574239662,0.04766,0.00028,0.00045,0.03781,0.49859,0.47475,0.01608,0.03036,0.305151571,0.093847745,75.1832
G018.mp4,0.351952181,0.458987381,0.265693344,0.229615083,0.269270597,0.188174261,0.509362853,0.626437058,0.361812491,0.03207,0.00027,0.00485,0.04832,0.52865,0.36489,0.00528,0.02602,0.273289948,0.076665058,83.5848
G019.mp4,0.378930957,0.452406801,0.29331679,0.364177683,0.388798876,0.346991409,0.420424953,0.537092843,0.331866202,0.03508,0.00028,0.01631,0.07323,0.49888,0.45755,0.00962,0.05327,0.296923782,0.069841623,71.6599
G020.mp4,0.375786409,0.44646114,0.323781623,0.348199421,0.380176232,0.325382048,0.323000458,0.586165163,0.247772728,0.0577,0.00028,0.0077,0.08071,0.51371,0.46546,0.00563,0.01933,0.188550049,0.042302978,60.6335
G021.mp4,0.405241158,0.436638758,0.368580084,0.399280404,0.413733439,0.387587284,0.382368663,0.543164888,0.289682451,0.02575,0.00028,0.01797,0.08147,0.49198,0.43594,0.00476,0.01953,0.208976663,0.061395242,41.2703
G022.mp4,0.415818482,0.440308531,0.390252194,0.356028179,0.406517257,0.324317278,0.390036241,0.465607216,0.315206893,0.06644,0.00028,0.00672,0.06168,0.41325,0.26738,0.00107,0.01536,0.195598906,0.035233421,58.5622
G023.mp4,0.280764815,0.402175021,0.190943859,0.253678204,0.27459099,0.222095147,0.620104618,1.073923211,0.488738738,0.02153,0.00028,6.00E-05,0.04238,0.55332,0.26236,0.00444,0.50018,0.280861889,0.100038318,58.9406
G024.mp4,0.406720163,0.540888646,0.231264825,0.41206558,0.457324998,0.174281058,0.452164215,0.641036788,0.26803257,0.06733,0.00027,0.01148,0.11454,0.49546,0.50518,0.0072,0.02503,0.149499795,0.062701927,59.6292
G025.mp4,0.371319868,0.479713014,0.285336237,0.342502737,0.371120327,0.280012112,0.557698683,0.73734388,0.276416167,0.06301,0.00028,0.01038,0.10941,0.46963,0.25677,0.00137,0.01391,0.174617415,0.059116341,40.5028
G026.mp4,0.352785147,0.445186704,0.28534801,0.267054199,0.298257498,0.235778055,0.372158166,0.654296936,0.085818149,0.03523,0.00027,0.00585,0.11049,0.37902,0.30696,0.00065,0.01825,0.115609985,0.057742991,54.4118
G027.mp4,0.326411964,0.415741875,0.213832099,0.241069739,0.27039327,0.109570379,0.461043051,0.624562804,0.344803433,0.06517,0.00027,0.02291,0.11232,0.27212,0.22391,0.00029,0.01652,0.079239069,0.035477449,45.7368
G028.mp4,0.321477521,0.416860283,0.256436504,0.253492014,0.299868119,0.222132645,0.422513227,0.550937187,0.30688776,0.02618,0.00028,0.01773,0.13343,0.43847,0.33317,0.00108,0.0241,0.118919811,0.069373404,61.3883
G029.mp4,0.355052667,0.419424111,0.262271099,0.361051689,0.391251529,0.334535292,0.477492828,0.581707257,0.323521122,0.06356,0.00025,0.00899,0.08951,0.48484,0.39892,0.00187,0.0151,0.15198312,0.075263724,50.4835
G030.mp4,0.291581673,0.399496489,0.214349507,0.31647937,0.391029716,0.262218452,0.505059177,0.592751833,0.36849738,0.05904,0.00027,0.00808,0.03809,0.51964,0.30567,0.05381,0.0121,0.284625143,0.096840116,77.7895
G031.mp4,0.27777081,0.33296505,0.214242886,0.398312694,0.421617533,0.359781304,0.472639388,0.542821528,0.432729734,0.022,0.00028,0.00328,0.03792,0.51133,0.4487,0.02375,0.0182,0.315884966,0.067549648,70.6823
